,x,y,z,muscle1,muscle2,muscle3
438,606.0,606.0,527.0,3.0,4.0,4.0
439,606.0,606.0,527.0,3.0,4.0,4.0
440,606.0,606.0,528.0,4.0,3.0,4.0
441,606.0,607.0,528.0,4.0,4.0,4.0
442,607.0,606.0,528.0,4.0,4.0,4.0
443,606.0,606.0,528.0,3.0,4.0,4.0
444,606.0,606.0,528.0,4.0,4.0,4.0
445,606.0,607.0,528.0,4.0,4.0,4.0
446,607.0,607.0,528.0,4.0,4.0,4.0
447,607.0,606.0,528.0,4.0,5.0,4.0
448,606.0,606.0,528.0,4.0,4.0,4.0
449,606.0,606.0,528.0,4.0,4.0,4.0
450,606.0,606.0,528.0,4.0,4.0,5.0
451,606.0,606.0,528.0,4.0,4.0,4.0
452,606.0,606.0,528.0,5.0,4.0,4.0
453,606.0,606.0,528.0,4.0,4.0,4.0
454,606.0,606.0,528.0,4.0,4.0,4.0
455,606.0,607.0,528.0,4.0,4.0,4.0
456,607.0,606.0,528.0,4.0,4.0,4.0
457,606.0,606.0,527.0,4.0,5.0,3.0
458,606.0,606.0,528.0,4.0,4.0,3.0
459,606.0,606.0,528.0,4.0,4.0,4.0
460,606.0,607.0,528.0,4.0,3.0,4.0
461,607.0,606.0,528.0,4.0,4.0,4.0
462,606.0,606.0,528.0,4.0,4.0,4.0
463,606.0,606.0,528.0,4.0,4.0,4.0
464,606.0,606.0,528.0,4.0,4.0,4.0
465,606.0,607.0,528.0,4.0,4.0,5.0
466,607.0,606.0,528.0,4.0,5.0,4.0
467,606.0,606.0,528.0,4.0,4.0,4.0
468,606.0,606.0,528.0,4.0,4.0,4.0
469,606.0,606.0,528.0,4.0,4.0,4.0
470,606.0,606.0,528.0,4.0,4.0,4.0
471,606.0,607.0,528.0,4.0,4.0,3.0
472,607.0,607.0,528.0,4.0,4.0,4.0
473,607.0,607.0,528.0,4.0,3.0,4.0
474,607.0,606.0,528.0,5.0,4.0,4.0
475,606.0,606.0,527.0,4.0,3.0,4.0
476,606.0,606.0,527.0,4.0,4.0,3.0
477,606.0,606.0,528.0,4.0,3.0,4.0
478,606.0,607.0,528.0,4.0,4.0,4.0
479,607.0,607.0,528.0,4.0,4.0,4.0
480,607.0,607.0,528.0,3.0,4.0,4.0
481,607.0,606.0,527.0,4.0,4.0,4.0
482,606.0,606.0,527.0,4.0,4.0,4.0
483,606.0,607.0,527.0,4.0,3.0,4.0
484,607.0,607.0,528.0,4.0,4.0,4.0
485,607.0,606.0,528.0,4.0,4.0,4.0
