,x,y,z,muscle1,muscle2,muscle3
467,596.0,596.0,554.0,4.0,9.0,4.0
468,596.0,596.0,554.0,4.0,10.0,4.0
469,596.0,596.0,553.0,4.0,10.0,4.0
470,596.0,597.0,553.0,4.0,9.0,3.0
471,597.0,597.0,552.0,4.0,9.0,4.0
472,597.0,597.0,553.0,5.0,9.0,4.0
473,597.0,598.0,553.0,4.0,9.0,4.0
474,598.0,598.0,552.0,4.0,9.0,4.0
475,598.0,598.0,553.0,4.0,9.0,4.0
476,598.0,599.0,552.0,4.0,9.0,4.0
477,599.0,599.0,552.0,4.0,9.0,4.0
478,599.0,599.0,552.0,4.0,9.0,4.0
479,599.0,599.0,551.0,4.0,9.0,4.0
480,599.0,599.0,552.0,4.0,9.0,4.0
481,599.0,599.0,551.0,4.0,9.0,4.0
482,599.0,599.0,551.0,4.0,9.0,4.0
483,599.0,598.0,551.0,5.0,9.0,3.0
484,598.0,598.0,551.0,4.0,9.0,4.0
485,598.0,598.0,551.0,3.0,9.0,4.0
486,598.0,598.0,551.0,4.0,9.0,4.0
487,598.0,598.0,551.0,5.0,9.0,4.0
488,598.0,598.0,551.0,4.0,8.0,4.0
489,598.0,598.0,552.0,4.0,9.0,4.0
490,598.0,599.0,552.0,4.0,8.0,5.0
491,599.0,599.0,551.0,4.0,8.0,4.0
492,599.0,599.0,551.0,4.0,9.0,4.0
493,599.0,598.0,551.0,4.0,9.0,4.0
494,598.0,598.0,552.0,4.0,8.0,4.0
495,598.0,598.0,551.0,4.0,8.0,3.0
496,598.0,598.0,551.0,4.0,9.0,4.0
497,598.0,598.0,551.0,4.0,8.0,4.0
498,598.0,598.0,551.0,4.0,8.0,4.0
499,598.0,599.0,551.0,4.0,8.0,4.0
500,599.0,599.0,551.0,5.0,8.0,4.0
501,599.0,599.0,551.0,5.0,8.0,4.0
502,599.0,600.0,551.0,5.0,8.0,4.0
503,600.0,600.0,551.0,5.0,8.0,4.0
504,600.0,600.0,552.0,4.0,8.0,4.0
505,600.0,601.0,552.0,4.0,8.0,4.0
